Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
mascot,581-587 Gardeners Road MASCOT NSW 2020,995,3,2,2
mascot,609/581 Gardeners Road MASCOT NSW 2020,930,3,2,2
mascot,404/581 Gardeners Road MASCOT NSW 2020,900,3,2,2
mascot,301/581 Gardeners  Street MASCOT NSW 2020,900,3,2,2
mascot,905/39 Kent Road MASCOT NSW 2020,810,2,2,2
mascot,613/39 Kent Road MASCOT NSW 2020,780,2,2,2
mascot,581-587 Gardeners Road MASCOT NSW 2020,740,2,2,1
mascot,67/1 - 5 Bourke St MASCOT NSW 2020,740,2,2,2
mascot,581-587 Gardeners Road MASCOT NSW 2020,740,2,2,1
mascot,2 Malcolm Street MASCOT NSW 2020,700,3,1,
mascot,202/214-220 COWARD STREET MASCOT NSW 2020,660,2,2,2
mascot,702c/8 Bourke Street MASCOT NSW 2020,620,1,1,1
mascot,581 Gardeners  Road MASCOT NSW 2020,600,1,1,1
mascot,503/39 Kent Road MASCOT NSW 2020,580,1,1,1
mascot,18/185 King Street MASCOT NSW 2020,440,1,1,1
mascot,2/215 King Street MASCOT NSW 2020,1700,4,3,2
mascot,4/215 King Street MASCOT NSW 2020,1500,4,1,2
mascot,1/243-245 King Street MASCOT NSW 2020,1500,4,4,2
mascot,27 Sutherland Street MASCOT NSW 2020,1200,3,2,2
mascot,7-9 Kent Street MASCOT NSW 2020,1000,3,2,2
mascot,G02/1 Church Avenue MASCOT NSW 2020,1000,3,2,2
mascot,T/18 Macintosh Street MASCOT NSW 2020,,4,3,2
mascot,221/635 Gardeners Road MASCOT NSW 2020,1000,3,2,2
mascot,1302/39 Kent Road MASCOT NSW 2020,,2,2,2
mascot,701/208 Coward St MASCOT NSW 2020,,2,2,2
mascot,1271-1277 Botany Road MASCOT NSW 2020,820,2,2,2
mascot,1202/39 Kent Road MASCOT NSW 2020,800,2,2,2
mascot,705/1 Church Ave MASCOT NSW 2020,780,2,2,2
mascot,Unit 229/635 Gardeners Rd MASCOT NSW 2020,775,2,2,2
mascot,804/1 Church Ave MASCOT NSW 2020,770,2,2,2
mascot,Level 7/2 Muller Lane MASCOT NSW 2020,760,2,2,1
mascot,502/39 Kent Road MASCOT NSW 2020,760,2,2,2
mascot,Level 8/2 Muller Lane MASCOT NSW 2020,760,2,2,1
mascot,1271-1277 Botany Road MASCOT NSW 2020,760,2,2,1
mascot,Level 5/2 Muller Lane MASCOT NSW 2020,750,2,2,1
mascot,213/208 Coward St MASCOT NSW 2020,750,2,2,2
mascot,165/619-629 Gardeners Road MASCOT NSW 2020,,2,2,2
mascot,1 Oliver Street MASCOT NSW 2020,750,2,1,2
mascot,140/635 Gardeners Road MASCOT NSW 2020,,2,2,2
mascot,581-587  Gardeners Road MASCOT NSW 2020,,2,2,1
mascot,Level 6/2 Muller Lane MASCOT NSW 2020,750,2,2,1
mascot,1127/111 High St MASCOT NSW 2020,730,2,2,2
mascot,271/3-9 Church Avenue MASCOT NSW 2020,730,2,2,2
mascot,"183/619-629 Gardeners Rd ""Mascot Square"" MASCOT NSW 2020",,2,2,2
mascot,357/3-9 Church Avenue MASCOT NSW 2020,730,2,2,2
mascot,121/3-9 Church Avenue MASCOT NSW 2020,730,2,2,2
mascot,A201/25 John St MASCOT NSW 2020,730,2,2,2
mascot,2 Muller Lane MASCOT NSW 2020,,2,2,1
mascot,1026/111 High Street MASCOT NSW 2020,720,2,2,2
mascot,8/66-70 Miles Street MASCOT NSW 2020,700,2,2,2
mascot,811/39 Kent Road MASCOT NSW 2020,680,1,1,1
mascot,504/39 Kent Road MASCOT NSW 2020,,1,1,1
mascot,106/149 O'Riordan Street MASCOT NSW 2020,,1,1,1
mascot,137/3-9 Church Ave MASCOT NSW 2020,630,1,1,1
mascot,503B/8 Bourke Street MASCOT NSW 2020,,1,1,1
mascot,1271-1277 Botany Road MASCOT NSW 2020,620,1,1,1
mascot,402C/8 Bourke Street MASCOT NSW 2020,,1,1,1
mascot,806C/8 Bourke Street MASCOT NSW 2020,,1,1,1
mascot,412/9 John st MASCOT NSW 2020,600,1,1,1
mascot,16/228 Coward St MASCOT NSW 2020,,1,1,1
mascot,9/629 Gardeners Road MASCOT NSW 2020,585,1,1,1
mascot,63/22 Tunbridge Street MASCOT NSW 2020,580,2,1,1
mascot,4/183 King Street MASCOT NSW 2020,550,2,1,1
mascot,21/919 Botany Road MASCOT NSW 2020,480,2,1,1
mascot,10/2 MacIntosh Street MASCOT NSW 2020,460,2,1,1
mascot,1/3 Wentworth Ave MASCOT NSW 2020,325,1,1,1
mascot,King Street MASCOT NSW 2020,225,3,2,
mascot,Cage47/214-220 Coward St MASCOT NSW 2020,130,,1,
mascot,958/61 Church Avenue MASCOT NSW 2020,1000,3,2,2
mascot,19 Carinya Avenue MASCOT NSW 2020,670,2,1,1
mascot,558/61 Church Avenue MASCOT NSW 2020,,3,2,2
mascot,1001/103-105 O'Riordan Street MASCOT NSW 2020,1040,3,3,2
mascot,363/61 Church Avenue MASCOT NSW 2020,,2,2,1
mascot,39 Kent Road MASCOT NSW 2020,,2,2,2
mascot,30/22 High Street MASCOT NSW 2020,750,3,2,2
mascot,504/7 John Street MASCOT NSW 2020,,2,2,2
mascot,MASCOT NSW 2020,670,3,1,
mascot,104A/9 Kent Road MASCOT NSW 2020,650,1,1,1
mascot,39 Kent Road MASCOT NSW 2020,,1,1,1
mascot,11A Tramway Street MASCOT NSW 2020,350,1,1,
