Suburb,Address,Price,Bedrooms,Bathrooms,Parkings
hurstville,11/44 Park Road HURSTVILLE NSW 2220,,2,1,1
hurstville,913/99 Forest Rd HURSTVILLE NSW 2220,,1,1,1
hurstville,312/99 Forest Road HURSTVILLE NSW 2220,595000,1,1,1
hurstville,6/18 St Georges Parade HURSTVILLE NSW 2220,,2,1,1
hurstville,unit 5 /45 Forest Road HURSTVILLE NSW 2220,575000,1,1,1
hurstville,7/23 Gloucester Road HURSTVILLE NSW 2220,565000,2,1,1
hurstville,1/72 Park Road HURSTVILLE NSW 2220,,2,1,1
hurstville,304/319-321 Forest Road HURSTVILLE NSW 2220,550000,1,1,1
hurstville,15/1B Pearl Street HURSTVILLE NSW 2220,550000,1,1,1
hurstville,C111/460 Forest Road HURSTVILLE NSW 2220,,1,1,1
hurstville,HURSTVILLE NSW 2220,,3,2,2
hurstville,104/23-31 Treacy Street HURSTVILLE NSW 2220,,3,2,2
hurstville,HURSTVILLE NSW 2220,,2,2,1
hurstville,18 woodville st HURSTVILLE NSW 2220,930000,2,2,1
hurstville,12-22 Woniora Road HURSTVILLE NSW 2220,,2,2,1
hurstville,1004/23-31 Treacy Street HURSTVILLE NSW 2220,,2,2,1
hurstville,1.01/378-384 Forest Road HURSTVILLE NSW 2220,,2,2,1
hurstville,GA.02/20 Woniora Road HURSTVILLE NSW 2220,,2,2,1
hurstville,506 23-31 Treacy Street HURSTVILLE NSW 2220,,2,2,1
hurstville,4 St Georges Parade HURSTVILLE NSW 2220,,2,1,1
hurstville,18 woodville st HURSTVILLE NSW 2220,660000,1,1,1
hurstville,18 woodville st HURSTVILLE NSW 2220,,1,1,1
hurstville,51/323 Forest Road HURSTVILLE NSW 2220,,2,2,1
hurstville,HURSTVILLE NSW 2220,,1,1,1
hurstville,130/12-22 Dora Street HURSTVILLE NSW 2220,545000,1,1,1
mascot,17 Brussels Street MASCOT NSW 2020,,4,3,2
mascot,43 Frogmore Street MASCOT NSW 2020,,3,2,3
mascot,1110A/8 Bourke Street MASCOT NSW 2020,,2,2,2
mascot,1/149-161 O'Riordan Street MASCOT NSW 2020,,2,2,2
mascot,41 Hardie  Street MASCOT NSW 2020,,3,2,1
mascot,20 Malcolm Street MASCOT NSW 2020,,4,3,2
mascot,16 Tunbridge Street MASCOT NSW 2020,,3,1,1
mascot,18/24-28 John Street MASCOT NSW 2020,1070000,2,2,2
mascot,607/1 Church Avenue MASCOT NSW 2020,990000,3,2,2
mascot,125/1-5 Bourke  Street MASCOT NSW 2020,,2,2,2
mascot,2 Baxter Road MASCOT NSW 2020,,2,1,1
mascot,315/635 Gardeners Road MASCOT NSW 2020,,2,1,1
mascot,16/635 Gardeners Road MASCOT NSW 2020,750000,2,2,2
mascot,102/149-161 O'Riordan Street MASCOT NSW 2020,,1,1,1
mascot,29 Tunbridge Street MASCOT NSW 2020,,3,1,3
mascot,1/241 King Street MASCOT NSW 2020,,4,3,3
mascot,4 Frogmore Street MASCOT NSW 2020,,3,2,2
mascot,20/24-28 John Street MASCOT NSW 2020,999000,2,2,2
mascot,705/214-220 Coward  Street MASCOT NSW 2020,,2,2,2
mascot,13/24-28 John Street MASCOT NSW 2020,850000,2,1,1
mascot,B123/629 Gardeners Road MASCOT NSW 2020,,2,2,2
mascot,248 Coward St MASCOT NSW 2020,1050000,2,2,1
mascot,A1111/9 Kent Rd MASCOT NSW 2020,945000,2,2,1
mascot,B401/9 Kent Rd MASCOT NSW 2020,920000,2,2,1
mascot,Gardeners Rd MASCOT NSW 2020,890000,2,2,1
mascot,805/103-105 O'Riordan Street MASCOT NSW 2020,,1,1,1
mascot,1506/7-9  Kent Road MASCOT NSW 2020,989000,2,2,1
mascot,1211/7-9 Kent Road MASCOT NSW 2020,969000,2,2,1
mascot,213/39 Kent Road MASCOT NSW 2020,,2,2,2
mascot,1285 Botany Road MASCOT NSW 2020,,1,1,
mascot,54 High Street MASCOT NSW 2020,2100000,5,3,3
mascot,8 & 8A Miles Street MASCOT NSW 2020,,4,2,2
mascot,lot 185/256-280 Coward Street MASCOT NSW 2020,1600000,3,2,2
mascot,46 Dransfield Avenue MASCOT NSW 2020,,4,1,4
mascot,1101B/8 Bourke Street MASCOT NSW 2020,,3,2,2
mascot,1608B/7 Kent Road MASCOT NSW 2020,1275000,2,2,2
mascot,B810/7-9 Kent St MASCOT NSW 2020,,2,2,2
mascot,4A/330 King Street MASCOT NSW 2020,,4,3,2
mascot,Level 15/246 - 250 Coward Street MASCOT NSW 2020,,2,2,2
mascot,3A/330 King Street MASCOT NSW 2020,,3,2,2
mascot,16 Miles Street MASCOT NSW 2020,1100000,2,1,1
mascot,905/246-250 Coward Street MASCOT NSW 2020,1150000,2,2,2
mascot,lot 11/256-280 Coward Street MASCOT NSW 2020,1055000,2,2,2
mascot,620/1 Kent Road MASCOT NSW 2020,1050000,2,2,1
mascot,503/248 Coward Street MASCOT NSW 2020,,2,2,2
mascot,A203/7-9 Kent rd MASCOT NSW 2020,1030000,2,2,2
mascot,Level 9/246 - 250   Coward Street MASCOT NSW 2020,,2,2,2
mascot,112/581 Gardeners Road MASCOT NSW 2020,1000000,2,2,2
mascot,813/3 Gearin Alley MASCOT NSW 2020,995000,2,2,1
mascot,813/3 Gearin Alley MASCOT NSW 2020,995000,2,2,1
mascot,409A/7 kent Rd MASCOT NSW 2020,,1,2,1
mascot,1012/39 Kent Road MASCOT NSW 2020,,2,2,2
mascot,143/619-629 Gardeners Road (12 Church Ave) MASCOT NSW 2020,945000,2,2,2
mascot,23 John Street MASCOT NSW 2020,930000,2,2,2
mascot,ID 11 Lvl7/7-9 Kent Road MASCOT NSW 2020,929000,2,2,1
mascot,A1212/7-9 Kent Road MASCOT NSW 2020,,2,2,1
mascot,212/39 Kent Road MASCOT NSW 2020,910000,2,2,2
mascot,B616/7-9 Kent Road MASCOT NSW 2020,900000,2,2,1
mascot,39 Kent Road MASCOT NSW 2020,,2,2,2
mascot,A1211/7-9 Kent Street MASCOT NSW 2020,890000,2,2,1
mascot,603/149-161 O'Riordan Street MASCOT NSW 2020,,2,2,2
mascot,74/1-5 Bourke Street MASCOT NSW 2020,880000,2,2,2
mascot,MASCOT NSW 2020,880000,2,2,2
mascot,MASCOT NSW 2020,859000,2,2,1
mascot,116/208-210 Coward Street MASCOT NSW 2020,850000,2,2,2
mascot,9 Kent Road MASCOT NSW 2020,850000,2,1,1
mascot,1302/246-250 Coward Street MASCOT NSW 2020,,1,1,1
mascot,1277 Botany  Road MASCOT NSW 2020,,2,2,1
mascot,314/3 Gearin Alley MASCOT NSW 2020,839000,1,1,1
mascot,C110/10-14 John Street MASCOT NSW 2020,830000,2,2,2
mascot,unit1301/39 kent rd MASCOT NSW 2020,,1,1,1
mascot,lot 17/256-280 Coward Street MASCOT NSW 2020,820000,1,1,1
mascot,280/635 Gardeners Rd MASCOT NSW 2020,792000,2,1,1
mascot,lot 34/256-280 Coward Street MASCOT NSW 2020,790000,1,1,1
mascot,581 Gardeners  Road MASCOT NSW 2020,,1,1,1
mascot,19/24-28 John Street MASCOT NSW 2020,720000,1,1,1
mascot,510/39 Kent Road MASCOT NSW 2020,,1,1,1
mascot,73/619-629 Gardeners Road MASCOT NSW 2020,699000,1,1,1
mascot,610/39 Kent Road MASCOT NSW 2020,680000,1,1,1
mascot,18/314 King Street MASCOT NSW 2020,675000,2,1,1
mascot,MASCOT NSW 2020,671000,1,1,
mascot,Invest in 1/338 King Street MASCOT NSW 2020,,1,1,1
mascot,243/3-9 Church Avenue MASCOT NSW 2020,,1,1,1
mascot,6/635 Gardeners Rd MASCOT NSW 2020,,1,1,2
mascot,162/635 Gardeners Road MASCOT NSW 2020,859000,2,2,2
mascot,190 King Street MASCOT NSW 2020,,,,
mascot,84 Robey Street MASCOT NSW 2020,1400000,3,1,4
mascot,104/1 Muller Lane MASCOT NSW 2020,1205000,3,3,2
mascot,59 Johnson St MASCOT NSW 2020,,2,1,1
mascot,MASCOT NSW 2020,,2,2,1
mascot,5 Haran Street MASCOT NSW 2020,,3,2,2
mascot,Lot 7/7-9 Kent St MASCOT NSW 2020,1070000,3,2,2
mascot,907/246-250 Coward Street MASCOT NSW 2020,1020000,2,2,2
mascot,1004C/8 Bourke Street MASCOT NSW 2020,,2,2,2
mascot,B1606/7-9 Kent Rd MASCOT NSW 2020,,2,2,1
mascot,MASCOT NSW 2020,,1,1,1
mascot,93B 7-9 Kent road MASCOT NSW 2020,950000,2,2,1
mascot,93B/7- 9  Kent road MASCOT NSW 2020,950000,2,2,1
mascot,338 King St MASCOT NSW 2020,870000,2,2,1
mascot,MASCOT NSW 2020,,1,1,1
mascot,273/635 Gardeners Road MASCOT NSW 2020,860000,2,2,2
mascot,1302/246-250 coward street MASCOT NSW 2020,,1,1,1
mascot,X/X Gardeners  Road MASCOT NSW 2020,,2,2,1
mascot,338 King St MASCOT NSW 2020,775000,2,2,1
mascot,A707/7-9 Kent Street MASCOT NSW 2020,,2,2,1
mascot,302/1 Gearin Alley MASCOT NSW 2020,720000,1,1,1
mascot,338 King St MASCOT NSW 2020,720000,1,1,1
mascot,302/1 Gearin Alley MASCOT NSW 2020,720000,1,1,1
mascot,3 gearin alley MASCOT NSW 2020,715000,1,1,1
mascot,MASCOT NSW 2020,710000,1,1,1
mascot,7-9 Kent Rd MASCOT NSW 2020,710000,1,1,1
mascot,611B/230 COWARD STREET MASCOT NSW 2020,700000,1,1,1
mascot,B611/25 JOHN STREET MASCOT NSW 2020,700000,1,1,1
mascot,Invest in 8/338 King Street MASCOT NSW 2020,,1,1,1
mascot,1302/246 Coward street MASCOT NSW 2020,,1,1,1
